Key;Authors;Title;Publication_Year;Abstract;estado;razones;justificacion
HenEdu_2022;"Hencke, J; Silva, GR";"Education for Sustainable Development x Environmental Education: crossings from ""major science"" perspective";2022;"This research intends to create an analytical process which involves the concept of Education for Sustainable Development (ESD), finding representativity with the United Nations Educational, Scientific and Cultural Organization (UNESCO) and the document referring to the Decade of Education for Sustainable Development (2005-2014). In this context, we believe that ESD is associated with the concept of imperial science (DELEUZE, GUATTARI, 2012). The debate here considers as an analytical element the literary text ""Leonia"", present in the book Invisible Cities, by Italo Calvino, whose inhabitants live haunted by the waste from the past. The investigation starts from the studies of Michel Foucault (2015) based on problematization and has the support of Education, Culture, Environment and Philosophy Study Group (GEECAF) of the Federal University of Rio Grande - FURG. Our interest is to identify elements of imperial science focused on the certainty and the norm that circulates in the curriculum area. On the other hand, we believe in Environmental Education as a power to create and inhabit the ruins of our time and constitute other possible environmental educations.";PASS;passed_all_filters;
DowEng_2015;Down, L.;Engaging Mindfully With the Commons: A Case of Caribbean Teachers’ Experience With ESD;2015;A study of teachers’ responses to Education for Sustainable Development (ESD) in a graduate course in Literature and Education for Sustainable Development, at the School of Education, The University of the West Indies, Mona, revealed that ESD can change indifference to the “commons” to one of mindfulness about local and global sustainability. Through a combination of three main teaching approaches, these teachers have become more aware of sustainability issues and have been motivated to take action to address these. Equally important, these teachers have continued to attend to sustainability and so have reoriented their teaching for sustainability. © 2015, Copyright © Taylor & Francis Group, LLC.;PASS;passed_all_filters;
ChoGam_2022;"Chotiratanapinun, T.; Suppipat, S.";Games and gamification in sustainability learning: A peer-based approach for thai design education;2022;This chapter explores the intricate socio-political-culturalfactors affecting Thai design students ' learning and examines the potential of games and gamification in sustainability learning as an unconventional design pedagogical approach in Thai higher education. This chapter's heart is an extensive participatory action research case study from the sustainable design course of two universities in Bangkok. The project allows students to learn from game design to raise awareness of sustainability-related issues and use the games to enhance their sustainability learning through peer interactions. Games and gamification can assist Thai design students in obtaining skills essential to education for sustainable development while reducing power distance and uncertainty avoidance among classroom members. Research findings also reveal the complex relationships between game-based pedagogical practice and cultural characteristics, such as fun-pleasure orientation and interdependence orientation. © 2022, IGI Global. All rights reserved.;PASS;passed_all_filters;
NjiInt_2025;"Njihia, M.; Kariuki, D.; Mutuma, W.";Integrating ESD and GCED in Higher Education Curriculum: Perspectives from Kenyatta University, Kenya;2025;"The 1st quarter of the 21st century has been characterized by unprecedented global challenges that have impacted heavily on peoples’ livelihoods. Extreme climate change that has devastated livelihoods in different regions through droughts and floods; Covid-19 pandemic that claimed more than 5 million lives globally; and wars in Europe and the Middle East which have led to massive loss of lives are some of the current global challenges which catapult the urgent need to actualize the principles of the Earth Charter. Whereas there are no simple solutions to these challenges, there is no doubt that Education for Sustainable Development (ESD) and Global Citizenship Education (GCED) can serve as effective instruments to raise the consciousness of the people and mitigate these challenges. This chapter explores the extent to which ESD and GCED are integrated in the Kenyatta University (KU) curriculum as well as other campus activities with a view to ascertain how this has impacted on sustainability consciousness as enshrined in the Earth Charter. A qualitative approach using Focus Group Discussions and Key Informant Interviews was adopted to collect data from undergraduate students and faculty members. ESD and GCED training was reported to have had a positive impact on respondents’ sustainability consciousness. However, ESD and GCED have not been adequately integrated across different university course disciplines. The chapter recommends that universities should proactively and explicitly mainstream ESD and GCED in the curriculum and adopt practical initiatives for impactful sustainable futures as envisioned in the Earth Charter. © 2025 Douglas Bourn, Namrata Sharma, and Mirian Vilela. Individual chapters © 2025 The authors..";PASS;passed_all_filters;
BenKEY_2025;"Ben, S.; Lay, Y.F.; Zhang, Y.";KEY SUCCESS FACTORS OF STUDENT ASSOCIATIONS IN ENVIRONMENTAL EDUCATION FOR SUSTAINABLE DEVELOPMENT;2025;Student associations are progressively more significant to students in developing their interpersonal skills and soft skills. But in University College Sedaya International (UCSI University) of the year 2024, 57% of them are inactive and some have been barred by the University due to failure in fulfilling the requirements of the University. As such, finding the key success factors of the student associations of UCSI University is very important. This case study is conducted the way of “Qualitative Saturation Point” to discover the key success factors in environmental education affecting the sustainability of student associations in UCSI University: the first is teamwork, the second is commitment, the third is successor, and the fourth is leadership. © 2025, Scibulcom Ltd. All rights reserved.;PASS;passed_all_filters;
Li Per_2025;"Li Dong; Thanida Sujarittham; Sarayuth Sethakhajorn; Phatchareephorn Bangkheow; Jintawat Tanamatayarat; Trai Unyapoti; Sura Wuttiprom; Nathiphat Phungphrom";Perspectives on Art Education for Sustainable Development in Higher Education Institutions in Sichuan Province;2025;This study examines the current state of Art Education for Sustainable Development (AESD) in higher education institutions across Sichuan Province, focusing on six key dimensions: Goal of Art Education Training (GAET), Art Education System and Mechanism (AESM), Art Education Curriculum System (AECS), Art Practice System (APS), Art Education Faculty (AEF), and Art Education Quality (AEQ). A mixed-methods approach was adopted, combining questionnaires and structured interviews with 384 students, 291 teachers, 274 administrators, and 25 experts. Quantitative analysis, employing descriptive statistics, ANOVA, and Pearson correlation, indicated moderate overall perceptions of AESD. Strengths included alignment with individual development needs and the effectiveness of independent practice systems, while challenges encompassed unclear training objectives, underdeveloped institutional mechanisms, and limited international opportunities. Qualitative findings reinforced these observations, highlighting outdated curricula, insufficient faculty development, and inadequate resource allocation as persistent obstacles. Furthermore, the study identified significant correlations among key variables, with AESM and APS emerging as critical factors in enhancing education quality. Based on these insights, the study recommends redefining training objectives, fostering curriculum innovation, expanding interdisciplinary and international opportunities, and strengthening institutional mechanisms to more effectively align art education with sustainable development goals (SDGs). These findings offer actionable insights to address systemic gaps and leverage institutional strengths, ultimately equipping higher education institutions to prepare stakeholders for meaningful contributions to societal progress and sustainability.;PASS;passed_all_filters;
GovPre_2022;Govender, N.;Preservice Science Teachers' Experiences of Food Garden Projects: Implications for Education for Sustainable Development (ESD) in Curriculum Transformation;2022;This paper examines preservice science teachers’ (PSTs) experiences of agricultural garden projects to address education for sustainable development (ESD), specifically sustainable food resources. The main research question asks what PSTs’ experiences of ESD are when taught through agricultural projects in science courses. Ninety-five PSTs, 3 PhD mentors and 2 academics were involved in this participatory action research project to engage PSTs in developing agricultural gardening skills. A second-year university physical science method course module was adapted to include the agricultural project. Firstly, data were collected through a questionnaire with a Likert-scale and followed-up with 10 interviews with PSTs using the questionnaire. Secondly, more interviews were conducted with 15 PSTs on the field using selected questions from the same questionnaire as a guideline. Thirdly, the data were also supplemented by field-notes and observations. Critical pedagogy (CP) and the United Nations Educational, Scientific and Cultural Organization (UNESCO) policy to implement ESD in the framework of the 2030 Agenda for Sustainable Development were used to analyse the data. The PSTs were positive about including ESD in their disciplines and acquired practical and integrated knowledge about agriculture. This study has implications for ESD in transforming PST education modules through sustainability projects to address UNESCO’s Sustainable Development Goals (SDGs) as a matter of urgency and for school and community involvement. © 2022 Association of Slovenian Educationalists. All rights reserved.;PASS;passed_all_filters;
ThaSus_2019;Thaman, Konai Helu;Sustainable development for whom? A view from Oceania;2019;Sustainable development, like climate change, has become the new rave globally, regionally, and nationally. At the University of the South Pacific (USP), where I work, it is in your face when you open its website: “Excellence and sustainability in higher education”. It is also assumed that most people in the world today know what the 17 Sustainable Development Goals (SDGs) are and most educators know about Education for Sustainable Development (ESD). Many people who talk about, teach, and do things related to ESD know that ESD is not straightforward or as easy as they would like or had expected. In this presentation, I problematize the notion of ESD by first providing a brief background of what ESD means to the international community by discussing the United Nations Decade of Education for Sustainable Development (DESD 2004-14). I then examine selected Pacific notions of ESD and their implications for formal education. © 2019, International Education Journal. All Rights Reserved.;PASS;passed_all_filters;
DelTho_2022;Delcroix-Tang, W.;Thoughts on Higher Education for Sustainable Development (HESD) amid the Pandemic;2022;With the COVID-19 pandemic sweeping around the world, one much, if not the worst, affected area is higher education, indeed, education in general. Universities either delayed or halted the spring semester in 2020, while millions of international students were stranded at home or abroad, and some higher education institutions were forced to shut down or face closure permanently. For those fortunate enough to proceed with online education, teaching quality and student learning outcomes presented a big challenge. Education, especially higher education, plays an indispensable crucial role in achieving sustainable development goals (SDGs). How then, against the backdrop of the pandemic, can higher education institutions (HEIs) strive to be the enabler of sustainable development while struggling for their own survival and development? This chapter takes a look at the practices at the University of Sanya (USY) in China and intends to exemplify the necessary transformative shift in higher education for sustainable development (HESD) from mainly three aspects, namely, an integrated educationalapproach,aninnovativeeducationalandresearchapproach,andastudentcentered quality system, hoping to generate more ideas and share good practices for implementing HESD. Finally, the chapter suggests that long-term measures should be taken to meet the challenges for HESD in the unprecedented situation of having to live with the pandemic currently and in the future. © koninklijke brill nv, leiden, 2022.;PASS;passed_all_filters;
AmbTra_2026;"Amballoor, R.G.; Naik, S.B.";Transforming Higher Education for Sustainable Development;2026;"Achieving the Sustainable Development Goals (SDGs) faces growing challenges due to human activities breaching planetary boundaries. Time is limited, and higher education institutions (HEIs) are critical in fostering SDG-oriented youth ambassadors to promote sustainability. Education for Sustainability (EfS) equips students with the knowledge and skills necessary for sustainable living, advancing social equity, environmental health, and economic prosperity through an innovative, outcome-focused pedagogy. The chapter explores factors essential for successful EfS implementation in HEIs. It proposes a model that assesses the EfS quotient of HEIs, with the EfS quotient as the dependent variable influenced by various independent factors. Recognizing that each factor impacts the EfS quotient differently, weights are assigned to signify each factor’s relative importance, forming a nuanced model to evaluate EfS effectiveness. The proposed framework provides insights into individual factor contributions, facilitating a comprehensive assessment of EfS implementation. The chapter also suggests policies and solutions for sustainable transformation in HEIs. The study’s impact includes promoting sustainability literacy among students, creating SDG-focused individuals, and contributing to informed policy decisions. Ultimately, this fosters societal shifts toward sustainable attitudes and behaviors. © 2026 selection and editorial matter, Amit Singh Khokhar, Punita Duhan, Anshu Lochab; individual chapters, the contributors.";PASS;passed_all_filters;
MitYou_2017;"Mitrayani, D.; Peel, R.D.";Youth participation and leadership: Moving together towards peace education and sustainable development;2017;The UN declared 2005-2014 as the Decade of Education for Sustainable Development that conveys the concept of balancing economic development with environment and social considerations. In addition to schools preparing and enhancing students for the work force, their learning has to instill a notion of living sustainably and participating towards the goals of global human survival. Thus a new movement where youth are engaged as a major stakeholder group in all policy development processes has been instigated internationally. This movement necessitates an education that enhances values such as leadership, justice, respect, nonviolent communication, and collaboration. This chapter showcases two school programs, Play for Peace Clemente and University Lab School Hawaii, that are responding to the challenge of developing both youth participation and leadership in school setting for sustainable peaceful development. © 2017 by IGI Global. All rights reserved.;PASS;passed_all_filters;
Bre(Ho_2019;Brendel, N.;(How) do students reflect on sustainability?: A model to diagnose and foster reflective thinking about sustainability;2019;"The ability to reflect is considered an essential element of Education for Sustainable Development (ESD) and a key competence for learners and educators in ESD (UNECE Strategy for ESD, 2012). In contrast to its high importance, little is known about how reflective thinking can be identified, influenced or increased in the classroom. Therefore, the objective of this study is to address this need by developing an empirical multi-stage model designed to help educators diagnose different levels of reflective thinking and to identify factors that influence students’ reflective thinking about sustainability. Based on a 4-8-week project with grade 10 and 11 students studying sustainability, reflective thinking performance using weblogs as reflective journals was analysed. In addition, qualitative semi-structured interviews were conducted with the teachers to comprehend the learning environment and the personal value they assigned to ESD in their geography class. To determine the levels of reflective thinking achieved by the students, the study built on the work of Dewey (1933) and pre-existing multi-stage models of reflective thinking (Bain, Ballantyne, & Packer, 1999; Chen, Wei, Wu, & Uden, 2009). Using a qualitative, iterative data analysis, the study adapted the stage models to be applicable in ESD and found great differences in the students’ reflection levels. Furthermore, the study identified eight factors that influence students’ reflective thinking about sustainability. The outcomes of this study may be valuable for educators in high school and higher education, who seek to diagnose their students’ reflective thinking performance and facilitate reflection about sustainability. © 2020 selection and editorial matter, Chew-Hung Chang, Gillian Kidman and Andy Wi; individual chapters, the contributors.";PASS;passed_all_filters;
RamA c_2020;"Ramírez-Verdugo, M.D.; García de la Vega, A.G.D.L.";A conceptual reference framework for sustainability education in multilingual and cross-cultural settings: Applied technology, transmedia, and digital storytelling;2020;This chapter focuses on the area of education for sustainable development (henceforth, ESD) and presents an overview on the design and initial development of a funded research project called ©ESDIGITHAL, an international network on education. One of the aims of this project is to create a conceptual reference framework to explore the use of technology enhanced content and language integrated teaching and learning as a methodological approach for ESD. The chapter discusses some of the main field challenges identified by UNESCO and explores the use of applied technology, transmedia, and digital storytelling to examine their impact in bilingual education and in cross-cultural multilingual settings. With an emphasis on creativity, critical thinking, and innovation, this network is committed to enrich the quality of higher education and teacher training to guarantee citizens' social, economic, and cultural development. © 2021 by IGI Global. All rights reserved.;PASS;passed_all_filters;
MahA w_2019;"Mahmud, S.N.D.; Mohamad Nasri, N.M.; Syed-Abdullah, S.I.S.S.";A whole-of-university approach towards sustainability in a research institute: A force-field analysis;2019;The objective of this paper is to examine the driving and restraining factors to the implementation of a whole-of-university approach towards sustainability in a Malaysian research university. This study was framed in a qualitative paradigm of inquiry that utilised a case study design. The data were derived from semi-structured interviews with 10 experts in sustainability research and teaching in the Malaysian case university. The findings demonstrated that the driving factors for the whole-of-university approach towards sustainability were, i) financial support and ii) lecturers' autonomy. Meanwhile, the resistance to institutional change towards the whole-of-university approach were, the i) lack of accreditation pressure for linking learning to research and campus operation, ii) few co-ordination bodies to support sustainability activities, and iii) non-contextualised learning. The restraining forces outweighed the driving forces. Therefore, the systemic transformation for sustainability is difficult to be enacted in this university context. © 2019, Primrose Hall Publishing Group.;EXCLUDE;missing_keyword_groups: group_1;Title: A whole-of-university approach towards sustainability in a research institute: A force-field analysi
CriAdd_2023;"Cripps, K.; Velásquez-Hoque, S.";Addressing the Employability-Sustainability Gap: A Masterclass Case Study;2023;This chapter concerns the nexus between the disciplinary areas of education for sustainable development (ESD) and employability. Sustainability is conceptualized in the United Nations sustainable development goals (SDGs) and focuses on people, the planet, and prosperity. Despite advancing pedagogic practices for sustainability-related education, the premise here is that the talent pipeline becomes enhanced if formal curriculum sustainability content is explicitly connected to graduate career outcomes. This implies that career-based learning requires integration with sustainability-related learning. A case study is presented of a masterclass in a UK university business school, which showcases how students learning about sustainability-related careers can benefit individual, organizational, and broader societal development. Application of Kumar’s SOAR employability framework (self-awareness, opportunity, aspirations, and results) to the SDGs generates insights and discussion on the pedagogic practices that can be adopted to bridge any sustainability-employability gap. © 2023 by IGI Global.;PASS;passed_all_filters;
KybCAS_2015;Kyburz-Graber, R.;CASE STUDY RESEARCH ON HIGHER EDUCATION FOR SUSTAINABLE DEVELOPMENT: Epistemological foundation and quality challenges;2015;"Case study research offers a range of accounts for in-depth research in fields of higher education, in the sense of identifying relevant issues for promoting sustainable development and creating knowledge within and between different groups (Wals et al. 2013), in and outside higher education institutions. This chapter about case study research is aimed at contributing to increase the reliability and credibility of case study research and to establish it as a methodology with high potential for analysing social situations. In a first step we have to be distinctive about the terms ‘case’, ‘case study’ and ‘case study research’. In literature on environmental education and education for sustainable development the terms ‘case’ and ‘case study’ are quite commonly used (e.g. Karim et al. 2013; Togo and Lotz-Sisitka 2013; Evans et al. 2012; Svanström et al. 2012; James and Card 2012; Chapman 2011; Sanusi and Khelghat-Doost 2008; Baumgartner and Zabin 2008; Van Petegem et al. 2007; Newman 2005; Fisher 2003; Castillo et al. 2002). Not all authors do clearly differentiate between ‘case’ and ‘case study’ and related intentions and procedures.‘Case’ is often used as a synonym for ‘example’ without claiming any research intentions. According to O’Leary (2010) a case is ‘a bounded system, or a particular instance or entity that can be defined by identifiable boundaries’ (O’Leary 2010: 174). ‘Case study’ is prevalently used whenever a confined system, a specific situation or a process is analysed and the findings are presented in a comprehensive way. The intention of such a process is the description of the case as closely as possible to give readers a picture and an understanding of the situation in question. O’Leary defines case study as ‘a method of studying elements of the social through comprehensive description and analysis of a single situation or case, e.g. a detailed study of an individual, setting, group, episode, or event’ (O’Leary 2010: 174). © 2016 selection and editorial matter, Matthias Barth, Gerd Michelsen, Marco Rieckmann and Ian Thomas; individual chapters, the contributors.";PASS;passed_all_filters;
WhiCon_2025;White, R.M.;Conclusions: Creating Hope Through Education for Future Generations;2025;"Despite ongoing sustainability challenges, we can offer active hope to learners and educators through education for sustainable development (ESD). Higher education is critical in inspiring, disrupting or reducing aspirations and abilities towards sustainability. This book has analysed how ESD can be a critical change pedagogy, linking theory and practice to support educators and learners to develop competencies through formal, informal and non-formal curricula. Key points from each chapter were highlighted. Overarching themes were identified and discussed. There is a need for universities to support compassionate learning and resist dominant commodification; traverse digitalisation and artificial intelligence (AI); encourage plurality, inclusion and wellbeing; investigate competencies and relational and eco-pedagogies; expand knowledge exchange; develop progression and individual and collective learning; and facilitate resilience whilst seeking system transformation. Future research areas identified included the need for acknowledgement of more Global South perspectives, exploration of human-nature relationships, addressing wellbeing, policy engagement, evaluation of ESD, including competencies, adoption of creative pedagogies and the future of universities. It was concluded that ESD can support learning for mainstreaming of sustainable development, but it can also offer a radical critical consciousness and enable transformative, even transgressive learning. © 2025 selection and editorial matter, Rehema M. White, Simon Kemp, Elizabeth A. C. Price and James W. S. Longhurst; individual chapters, the contributors.";PASS;passed_all_filters;
RuiEdu_2025;"Ruiz, DD; López, SM";Education for Sustainable Development and Universal Design for Learning: A Proposal for Service Learning at the University;2025;This article presents an experience of educational innovation in the university context, articulating Universal Design for Learning (UDL), Education for Sustainable Development (ESD) and the Service-Learning (SL) methodology. The project was developed with second-year students of the degrees in Social Work and Social Education, in collaboration with a foundation dedicated to the accompaniment of people in situations of dependency. Through online and face-to-face sessions focused on art as a means of expression, the recognition of the dignity and learning capacity of all people, regardless of their conditions, was promoted. The research, of a qualitative nature, used as main instruments the reflective diaries of the students and group interviews with the collaborating entity. The analysis was carried out using the Atlas.ti tool. The expected results aim at the development of socio-emotional competencies, the strengthening of students' social commitment, and the validation of the principles of UDL as facilitators of inclusion. The project demonstrates that the university can be a space open to diversity and ethical commitment to the environment, aligning with the objectives of the 2030 Agenda. The experience shows the transformative potential of SL as a driver of social and educational justice;PASS;passed_all_filters;
de Edu_2021;de la Fuente, M.J.;Education for Sustainable Development in Foreign Language Learning: Content-Based Instruction in College-Level Curricula, First Edition;2021;"This unique volume utilizes the UNESCO Education for Sustainable Development (ESD) framework to illustrate successful integration of sustainability education in post-secondary foreign language (FL) learning.Showcasing a variety of approaches to using content-based instruction (CBI) in college-level courses, this text valuably demonstrates how topics relating to environmental, social, and cultural dimensions of sustainability can be integrated in FL curricula. Chapters draw on case studies from colleges throughout the US and consider theoretical and practical concerns relating to models of sustainability-based teaching and learning. Chapters present examples of project-, problem-, and task-based approaches, as well as field work, debate, and reflective pedagogies to enhance students' awareness and engagement with sustainable development issues as they acquire a foreign language. Insights and recommendations apply across languages and highlight the potential contribution of FL learning to promote sustainability literacy amongst learners.This text will benefit researchers, academics, and educators in higher education with an interest in Modern Foreign Languages, sustainability education, training, and leadership more broadly. © 2022 selection and editorial matter, María J. de la Fuente; individual chapters, the contributors.";PASS;passed_all_filters;
BarEdu_2025;"Barker-Ruchti, N.; Purdy, L.";Education for Sustainable Development: Fostering Sustain‘abilities’ in Sports Coaches;2025;"Consensus is that despite critical discussions, formal coach education is limited in equipping practitioners to operate within complex and ever-changing sport environments. In this article, we (1) introduce Education for Sustainable Development (ESD) and consider its value in relation to coach education; (2) conceptualise how coach education can foster sustain‘abilities’ and (3) showcase the university course (read also module; paper) IIG206 Sustainable Sports Coaching, which was developed based on the ESD approach and delivered to third-year undergraduate sports coaching students at the University of Gothenburg, Sweden. Important considerations include pedagogical approach and delivery, time to reimagine a course, positioning of course in a degree programme, course time frame, curricular coherence and teacher flexibility. © 2025 selection and editorial matter, Natalie Barker-Ruchti and Laura Purdyy; individual chapters, the contributors.";PASS;passed_all_filters;
MatEng_2018;Mathebula, M.;Engineering education for sustainable development: A capabilities approach;2018;This book demonstrates how the theoretical concepts of the capabilities approach can be applied in the context of engineering education, and how this could be used to add nuance to our understanding of the contribution higher education can make to human flourishing. In demonstrating the usefulness of the capability approach as a lens through which to evaluate the outputs of engineering education, the author also shows how the capability approach can be informed by, and informs, the concept of ‘sustainable development’ and discusses what pedagogical and curricula implications this may have for education for sustainable development (ESD), particularly in engineering. As such, the book builds on the work of scholars of engineering education, and scholars of university education at the nexus of development and sustainability. Engineering employers, educators and students from diverse contexts discuss both the capabilities and functions that are enlarged by engineering education and the impact these can have on pro-poor engineering or public-good professionalism. The book therefore makes an original conceptual and empirical contribution to our thinking about engineering education research. The book provides inspiration for both engineering educators and students to orient their technical knowledge and transferable skills towards the public good. It will also be of great interest to students and researchers interested in education for sustainable development more generally and to engineers who are interested in doing work that is aligned with the goals of social justice. The book will also appeal to scholars of the capability approach within higher education. © 2018 Mikateko Mathebula.;PASS;passed_all_filters;
ZhaExp_2019;Zhang, Q.;Experiences and lessons: An international training programme on education for sustainability in the context of chinese formal education;2019;"The Swedish International Development Agency (SIDA) supported the advanced International Training Program (ITP) on Environmental Education (EE) and Education for Sustainable Development (ESD) in Formal Education (2004-2009), exclusively for Chinese participants. This programme was in partnership with NIRAS (a Swedish Consultancy Company), Environmental Education Centre in East China Normal University (EEC ECNU), Southern African Development Community Regional EE Program (SADC-REEP) and several other organisations in Sweden and China. During the 6 years, more than 180 environmental education practitioners and their organisations in Chinese formal education at different levels were involved, including educational decision makers, curriculum developers, teaching researchers, school principals and teachers. In this EE and ESD capacity building programme, the participants attended three weeks intensive training in Sweden, mainly on the theories and practices of EE and ESD from international perspectives, and two weeks of regional training in EEC ECNU with a focus on adapting the international experiences into the Chinese situation. By the end of the programme, with the continuous support from the resource people and individual mentors from Sweden, South Africa and China, each participant would finalise their EE and ESD CHANGE project based on the institutional context. They were expected to implement their change projects and to make the real changes happen at their workplaces. After six years of joint efforts, this ITP supported the EE and ESD process in Chinese formal education successfully. A variety of related change projects created by the participants, for instance an EE and ESD policy proposal at the provincial level, a school-based inter-disciplinary curriculum on climate change, an interactive activity package on water education and so on, were put into practice. More importantly, many cases have shown that struggling with the social, economic and cultural structures, some empowered participants developed their own EE and ESD programmes on emerging sustainable issues and launched their own professional networks. This international cooperative programme was a dynamic process. The changes brought about by the participants happened not only individually, but also organisationally and institutionally. This chapter will reflect the experiences and lessons on the implementation of the ITP, which is expected to help mainstream EE and ESD in Chinese formal education in response to the national strategy for sustainable development in the long term. © 2020 selection and editorial matter, Chew-Hung Chang, Gillian Kidman and Andy Wi; individual chapters, the contributors.";PASS;passed_all_filters;
SteFro_2023;Stevenson, W.R.;From Total Environment to Sustainable Development: Interdisciplinary Learning as the Cornerstone to a Survivable Future;2023;This chapter explores the history of interdisciplinary learning in higher education. Tracing its roots to the late 1960s, it shows how the call for interdisciplinarity first gained traction with the push for environmental education as seen in the events leading up to and following the first Earth Day (1970). Between the inaugural publication of The Journal of Environmental Education (1969) and the United Nations Conference on the Human Environment (1972), educators formulated the belief that an understanding of “total environment,” or the interconnectedness of natural, economic, and social phenomena, would require a multidisciplinary approach. This belief has continued to the present in the context of education for sustainable development, being articulated in the Bonn Declaration (1999) and the Sustainable Development Goals (2015). Yet, apart from a limited number of academic programs, interdisciplinarity within the context of environmentalism failed to materialize. Rather, interdisciplinary learning was eventually reformulated in the context of bolstering the liberal arts and developing twenty-first-century competences. Nevertheless, the arguments formulated 50 years ago have become increasingly relevant with the growing environmental crisis. The scale and complexity of the current crisis necessitates an interdisciplinarity capable of developing within the current generation the ecologically oriented competences needed to sustain the next. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.;PASS;passed_all_filters;
KemGra_2025;Kemp, S.;Graduate Futures: Embodying Education for Sustainable Development;2025;"Higher education graduates are critical to a sustainable future. Sustainability, or ‘green’, jobs and careers are required, and our economies are likely to be reframed by the demand for such employment, and the skills that must be developed for them. Universities can lead positive change through their graduates. We can incorporate sustainability knowledge, skills and competencies into the curricula and co-curricular activities that form the student experience. Graduate-focused, project-based, authentic assessments demonstrate how we can support graduate competency development. Student membership organisations undertake innovative work. Inspirational student and graduate case studies in leadership, research, entrepreneurship, law, business and community work beautifully illustrate how individuals can channel their passion for a sustainable future into richly rewarding careers. The transformative effects can have ripples across and beyond the higher education sector. Future, intertwined challenges will face our current and future students as they attempt to navigate this complex, unpredictable and rapidly changing world during and after university life. © 2025 selection and editorial matter, Rehema M. White, Simon Kemp, Elizabeth A. C. Price and James W. S. Longhurst; individual chapters, the contributors.";PASS;passed_all_filters;
RowHIG_2015;"Rowe, D.; Hiser, K.";HIGHER EDUCATION FOR SUSTAINABLE DEVELOPMENT IN THE COMMUNITY AND THROUGH PARTNERSHIPS;2015;"This chapter highlights the importance of student learning in the context of community-based projects and partnerships, with an emphasis on real world project-based research, learning, and sustainability competency acquisition. Action research, community engaged research, and indigenous research methodologies as they are currently used in education and public health fields are suggested as frameworks to be integrated with engaged pedagogies for Higher Education for Sustainable Development (HESD). By learning through authentic, reciprocal community partnerships, students attain the interpersonal skills and proactive problem solving that 21st century employers are requesting, and that the development of sustainable systems and improved quality of life requires. © 2016 selection and editorial matter, Matthias Barth, Gerd Michelsen, Marco Rieckmann and Ian Thomas; individual chapters, the contributors.";PASS;passed_all_filters;
PirHig_2021;Pirozhkova, I.;Higher education for sustainable development: Research-based learning (the case of the Ural State University of Economics);2021;Development of higher education requires academics to search for new forms and approaches to teaching. Research-based teaching and learning is a sound approach that meets the requirements of the state for attraction of your people to scientific and research activities. Research-based learning is a process of knowledge acquisition with the help of analysing, experimenting and interpretation of data with the help scientific methods of analysis. A serious of lessons designed with the help of research-based learning principles have been integrated into the discipline Foreign language. As a result, 18 research papers have been written by students, 15 of them have been published. A survey has been conducted to reveal the students' attitude to and interest in research work. © The Authors, published by EDP Sciences.;PASS;passed_all_filters;
SheIND_2015;Shephard, K.;INDIVIDUAL CHANGE: Researching educational outcomes achieved by higher education for sustainable development;2015;"This chapter is intended for two categories of institution. Some will be committed to ESD and will wish to advocate for sustainability to achieve sustainability-related educational outcomes as a normative objective. They may have in place assessment or evaluation regimes to ensure that that each individual named graduate does indeed have all of the outcomes that they require. These institutions will also, it is hoped, wish to understand what their students’ personal perceptions of sustainability are in circumstances where they are anonymous and where their qualifications do not depend on how they answer the questions. The chapter is also intended for another type of institution. These do not currently educate for sustainability but may wish to explore the impact of their ‘higher education’ on the developing worldviews of their students. These institutions do not impose normative expectations on their students, with respect to sustainability, but will, nevertheless, be pleased to learn more about how their students’ worldviews are developing. © 2016 selection and editorial matter, Matthias Barth, Gerd Michelsen, Marco Rieckmann and Ian Thomas; individual chapters, the contributors.";PASS;passed_all_filters;
CopInn_2020;"Coppens, Tom; Pineda, Andrés Felipe Valderrama; Henao, Kelly; Rybels, Stijn; Samoilovich, Daniel; De Jonghe, Nina; Camacho, Heilyn";Innovating Education for Sustainable Urban Development through Problem Based Learning in Latin America: Lessons from the Citylab Experience;2020;"This article discusses the challenges and opportunities identified in the implementation of the Citylab project in Latin America during the period of 2015-2018. The project was funded by the Erasmus+ Key action 2 programme of the European Union. The project aims to innovate teaching for sustainability in higher education institutions through Problem Based Learning (PBL). Opposed to traditional teaching methods, the pedagogical approach of PBL is a learner-centred approach that takes a complex problem as point of departure instead of existing established knowledge. Since application of such learning methods is limited in Latin America, the Citylab project attempts to introduce PBL in the existing curricula of 12 Latin American universities through the implementation and development of interdisciplinary Citylab modules focusing on sustainable urban development. Citylab project will be presented. Third, we highlight some critical issues and success factors experienced during the project. The findings of this paper are based on (1) self-reported questionnaires from the partners at the end of 2017; (2) onsite visits by the authors and expert visits; (3) focus groups, interviews and conversations with project leaders of the participating institutions during the project. Depending on the institution, the project results were varying in terms of innovation and upscaling potential. Critical factors were related to the role of the project leader in the organization, the flexibility of the implementation and cultural differences. Internal regulations created both incentives and disincentives for participation. Competitive elements in the project and available resources for equipment can act as stimulators in some cases. The challenge lies moreover in detecting windows of opportunities for change in order to accomplish curriculum reform and by doing so, pursue continuation of the PBL approach after the project's horizon.";EXCLUDE;missing_keyword_groups: group_1;Title: Innovating Education for Sustainable Urban Development through Problem Based Learning in Latin Ameri
